City,Year,Data_Type,Mode,Share,Source
Campbell,2016,Residence,Drive Alone,0.811,ACS_B08301_5YR
Campbell,2016,Residence,Other,0.016,ACS_B08301_5YR
Campbell,2016,Residence,Transit,0.029,ACS_B08301_5YR
Campbell,2016,Residence,Walk,0.017,ACS_B08301_5YR
Campbell,2016,Residence,Work From Home,0.046,ACS_B08301_5YR
Clayton,2016,Residence,Bicycle,0,ACS_B08301_5YR
Clayton,2016,Residence,Carpool,0.051,ACS_B08301_5YR
Clayton,2016,Residence,Drive Alone,0.736,ACS_B08301_5YR
Clayton,2016,Residence,Other,0.012,ACS_B08301_5YR
Clayton,2016,Residence,Transit,0.103,ACS_B08301_5YR
Clayton,2016,Residence,Walk,0.002,ACS_B08301_5YR
Clayton,2016,Residence,Work From Home,0.097,ACS_B08301_5YR
Cloverdale,2016,Residence,Bicycle,0.003,ACS_B08301_5YR
Cloverdale,2016,Residence,Carpool,0.123,ACS_B08301_5YR
Cloverdale,2016,Residence,Drive Alone,0.773,ACS_B08301_5YR
Cloverdale,2016,Residence,Other,0.003,ACS_B08301_5YR
Cloverdale,2016,Residence,Transit,0.025,ACS_B08301_5YR
Cloverdale,2016,Residence,Walk,0.012,ACS_B08301_5YR
Cloverdale,2016,Residence,Work From Home,0.06,ACS_B08301_5YR
Colma,2016,Residence,Bicycle,0,ACS_B08301_5YR
Colma,2016,Residence,Carpool,0.123,ACS_B08301_5YR
Colma,2016,Residence,Drive Alone,0.585,ACS_B08301_5YR
Colma,2016,Residence,Other,0.009,ACS_B08301_5YR
Colma,2016,Residence,Transit,0.186,ACS_B08301_5YR
Colma,2016,Residence,Walk,0.053,ACS_B08301_5YR
Colma,2016,Residence,Work From Home,0.043,ACS_B08301_5YR
Concord,2016,Residence,Bicycle,0.008,ACS_B08301_5YR
Concord,2016,Residence,Carpool,0.105,ACS_B08301_5YR
Concord,2016,Residence,Drive Alone,0.704,ACS_B08301_5YR
Concord,2016,Residence,Other,0.021,ACS_B08301_5YR
Concord,2016,Residence,Transit,0.099,ACS_B08301_5YR
Concord,2016,Residence,Walk,0.023,ACS_B08301_5YR
Concord,2016,Residence,Work From Home,0.04,ACS_B08301_5YR
Corte Madera,2016,Residence,Bicycle,0.018,ACS_B08301_5YR
Corte Madera,2016,Residence,Carpool,0.128,ACS_B08301_5YR
Corte Madera,2016,Residence,Drive Alone,0.611,ACS_B08301_5YR
Corte Madera,2016,Residence,Other,0.013,ACS_B08301_5YR
Corte Madera,2016,Residence,Transit,0.132,ACS_B08301_5YR
Corte Madera,2016,Residence,Walk,0.016,ACS_B08301_5YR
Corte Madera,2016,Residence,Work From Home,0.082,ACS_B08301_5YR
Cotati,2016,Residence,Bicycle,0.009,ACS_B08301_5YR
Cotati,2016,Residence,Carpool,0.099,ACS_B08301_5YR
Cotati,2016,Residence,Drive Alone,0.799,ACS_B08301_5YR
Cotati,2016,Residence,Other,0.017,ACS_B08301_5YR
Cotati,2016,Residence,Transit,0.003,ACS_B08301_5YR
Cotati,2016,Residence,Walk,0.013,ACS_B08301_5YR
Cotati,2016,Residence,Work From Home,0.06,ACS_B08301_5YR
Cupertino,2016,Residence,Bicycle,0.007,ACS_B08301_5YR
Cupertino,2016,Residence,Carpool,0.095,ACS_B08301_5YR
Cupertino,2016,Residence,Drive Alone,0.786,ACS_B08301_5YR
Cupertino,2016,Residence,Other,0.007,ACS_B08301_5YR
Cupertino,2016,Residence,Transit,0.034,ACS_B08301_5YR
Cupertino,2016,Residence,Walk,0.012,ACS_B08301_5YR
Cupertino,2016,Residence,Work From Home,0.06,ACS_B08301_5YR
Daly City,2016,Residence,Bicycle,0.002,ACS_B08301_5YR
Daly City,2016,Residence,Carpool,0.125,ACS_B08301_5YR
Daly City,2016,Residence,Drive Alone,0.621,ACS_B08301_5YR
Daly City,2016,Residence,Other,0.007,ACS_B08301_5YR
Daly City,2016,Residence,Transit,0.2,ACS_B08301_5YR
Daly City,2016,Residence,Walk,0.02,ACS_B08301_5YR
Daly City,2016,Residence,Work From Home,0.023,ACS_B08301_5YR
Danville,2016,Residence,Bicycle,0.003,ACS_B08301_5YR
Danville,2016,Residence,Carpool,0.052,ACS_B08301_5YR
Danville,2016,Residence,Drive Alone,0.765,ACS_B08301_5YR
Danville,2016,Residence,Other,0.011,ACS_B08301_5YR
Danville,2016,Residence,Transit,0.066,ACS_B08301_5YR
Danville,2016,Residence,Walk,0.01,ACS_B08301_5YR
Danville,2016,Residence,Work From Home,0.094,ACS_B08301_5YR
Dixon,2016,Residence,Bicycle,0,ACS_B08301_5YR
Dixon,2016,Residence,Carpool,0.133,ACS_B08301_5YR
Dixon,2016,Residence,Drive Alone,0.809,ACS_B08301_5YR
Dixon,2016,Residence,Other,0.003,ACS_B08301_5YR
Dixon,2016,Residence,Transit,0.003,ACS_B08301_5YR
Dixon,2016,Residence,Walk,0.016,ACS_B08301_5YR
Dixon,2016,Residence,Work From Home,0.036,ACS_B08301_5YR
Dublin,2016,Residence,Bicycle,0.003,ACS_B08301_5YR
Dublin,2016,Residence,Carpool,0.094,ACS_B08301_5YR
Dublin,2016,Residence,Drive Alone,0.7,ACS_B08301_5YR
Dublin,2016,Residence,Other,0.011,ACS_B08301_5YR
Dublin,2016,Residence,Transit,0.121,ACS_B08301_5YR
Dublin,2016,Residence,Walk,0.01,ACS_B08301_5YR
Dublin,2016,Residence,Work From Home,0.063,ACS_B08301_5YR
East Palo Alto,2016,Residence,Bicycle,0.025,ACS_B08301_5YR
East Palo Alto,2016,Residence,Carpool,0.157,ACS_B08301_5YR
East Palo Alto,2016,Residence,Drive Alone,0.711,ACS_B08301_5YR
East Palo Alto,2016,Residence,Other,0.029,ACS_B08301_5YR
East Palo Alto,2016,Residence,Transit,0.036,ACS_B08301_5YR
East Palo Alto,2016,Residence,Walk,0.03,ACS_B08301_5YR
East Palo Alto,2016,Residence,Work From Home,0.013,ACS_B08301_5YR
El Cerrito,2016,Residence,Bicycle,0.017,ACS_B08301_5YR
El Cerrito,2016,Residence,Carpool,0.109,ACS_B08301_5YR
El Cerrito,2016,Residence,Drive Alone,0.505,ACS_B08301_5YR
El Cerrito,2016,Residence,Other,0.011,ACS_B08301_5YR
El Cerrito,2016,Residence,Transit,0.243,ACS_B08301_5YR
El Cerrito,2016,Residence,Walk,0.023,ACS_B08301_5YR
El Cerrito,2016,Residence,Work From Home,0.094,ACS_B08301_5YR
Emeryville,2016,Residence,Bicycle,0.029,ACS_B08301_5YR
Emeryville,2016,Residence,Carpool,0.114,ACS_B08301_5YR
Emeryville,2016,Residence,Drive Alone,0.461,ACS_B08301_5YR
Emeryville,2016,Residence,Other,0.018,ACS_B08301_5YR
Emeryville,2016,Residence,Transit,0.255,ACS_B08301_5YR
Emeryville,2016,Residence,Walk,0.069,ACS_B08301_5YR
Emeryville,2016,Residence,Work From Home,0.054,ACS_B08301_5YR
Fairfax,2016,Residence,Bicycle,0.049,ACS_B08301_5YR
Fairfax,2016,Residence,Carpool,0.046,ACS_B08301_5YR
Fairfax,2016,Residence,Drive Alone,0.683,ACS_B08301_5YR
Fairfax,2016,Residence,Other,0.003,ACS_B08301_5YR
Fairfax,2016,Residence,Transit,0.067,ACS_B08301_5YR
Fairfax,2016,Residence,Walk,0.017,ACS_B08301_5YR
Fairfax,2016,Residence,Work From Home,0.134,ACS_B08301_5YR
Fairfield,2016,Residence,Bicycle,0.005,ACS_B08301_5YR
Fairfield,2016,Residence,Carpool,0.143,ACS_B08301_5YR
Fairfield,2016,Residence,Drive Alone,0.772,ACS_B08301_5YR
Fairfield,2016,Residence,Other,0.011,ACS_B08301_5YR
Fairfield,2016,Residence,Transit,0.022,ACS_B08301_5YR
Fairfield,2016,Residence,Walk,0.017,ACS_B08301_5YR
Fairfield,2016,Residence,Work From Home,0.03,ACS_B08301_5YR
Foster City,2016,Residence,Bicycle,0.01,ACS_B08301_5YR
Foster City,2016,Residence,Carpool,0.097,ACS_B08301_5YR
Foster City,2016,Residence,Drive Alone,0.718,ACS_B08301_5YR
Foster City,2016,Residence,Other,0.016,ACS_B08301_5YR
Foster City,2016,Residence,Transit,0.075,ACS_B08301_5YR
Foster City,2016,Residence,Walk,0.026,ACS_B08301_5YR
Foster City,2016,Residence,Work From Home,0.059,ACS_B08301_5YR
Fremont,2016,Residence,Bicycle,0.006,ACS_B08301_5YR
Fremont,2016,Residence,Carpool,0.102,ACS_B08301_5YR
Fremont,2016,Residence,Drive Alone,0.723,ACS_B08301_5YR
Fremont,2016,Residence,Other,0.008,ACS_B08301_5YR
Fremont,2016,Residence,Transit,0.095,ACS_B08301_5YR
Fremont,2016,Residence,Walk,0.013,ACS_B08301_5YR
Fremont,2016,Residence,Work From Home,0.054,ACS_B08301_5YR
Gilroy,2016,Residence,Bicycle,0.009,ACS_B08301_5YR
Gilroy,2016,Residence,Carpool,0.139,ACS_B08301_5YR
Gilroy,2016,Residence,Drive Alone,0.731,ACS_B08301_5YR
Gilroy,2016,Residence,Other,0.038,ACS_B08301_5YR
Gilroy,2016,Residence,Transit,0.028,ACS_B08301_5YR
Gilroy,2016,Residence,Walk,0.014,ACS_B08301_5YR
Gilroy,2016,Residence,Work From Home,0.041,ACS_B08301_5YR
Half Moon Bay,2016,Residence,Bicycle,0.011,ACS_B08301_5YR
Half Moon Bay,2016,Residence,Carpool,0.149,ACS_B08301_5YR
Half Moon Bay,2016,Residence,Drive Alone,0.726,ACS_B08301_5YR
Half Moon Bay,2016,Residence,Other,0.015,ACS_B08301_5YR
Half Moon Bay,2016,Residence,Transit,0.004,ACS_B08301_5YR
Half Moon Bay,2016,Residence,Walk,0.032,ACS_B08301_5YR
Half Moon Bay,2016,Residence,Work From Home,0.063,ACS_B08301_5YR
Hayward,2016,Residence,Bicycle,0.006,ACS_B08301_5YR
Hayward,2016,Residence,Carpool,0.118,ACS_B08301_5YR
Hayward,2016,Residence,Drive Alone,0.71,ACS_B08301_5YR
Hayward,2016,Residence,Other,0.019,ACS_B08301_5YR
Hayward,2016,Residence,Transit,0.095,ACS_B08301_5YR
Hayward,2016,Residence,Walk,0.021,ACS_B08301_5YR
Hayward,2016,Residence,Work From Home,0.032,ACS_B08301_5YR
Healdsburg,2016,Residence,Bicycle,0.019,ACS_B08301_5YR
Healdsburg,2016,Residence,Carpool,0.091,ACS_B08301_5YR
Healdsburg,2016,Residence,Drive Alone,0.701,ACS_B08301_5YR
Healdsburg,2016,Residence,Other,0.021,ACS_B08301_5YR
Healdsburg,2016,Residence,Transit,0.011,ACS_B08301_5YR
Healdsburg,2016,Residence,Walk,0.092,ACS_B08301_5YR
Healdsburg,2016,Residence,Work From Home,0.065,ACS_B08301_5YR
Hercules,2016,Residence,Bicycle,0,ACS_B08301_5YR
Hercules,2016,Residence,Carpool,0.175,ACS_B08301_5YR
Hercules,2016,Residence,Drive Alone,0.666,ACS_B08301_5YR
Hercules,2016,Residence,Other,0.017,ACS_B08301_5YR
Hercules,2016,Residence,Transit,0.111,ACS_B08301_5YR
Hercules,2016,Residence,Walk,0.006,ACS_B08301_5YR
Hercules,2016,Residence,Work From Home,0.024,ACS_B08301_5YR
Hillsborough,2016,Residence,Bicycle,0.003,ACS_B08301_5YR
Hillsborough,2016,Residence,Carpool,0.1,ACS_B08301_5YR
Hillsborough,2016,Residence,Drive Alone,0.723,ACS_B08301_5YR
Hillsborough,2016,Residence,Other,0.01,ACS_B08301_5YR
Hillsborough,2016,Residence,Transit,0.065,ACS_B08301_5YR
Hillsborough,2016,Residence,Walk,0.009,ACS_B08301_5YR
Hillsborough,2016,Residence,Work From Home,0.091,ACS_B08301_5YR
Lafayette,2016,Residence,Bicycle,0.004,ACS_B08301_5YR
Lafayette,2016,Residence,Carpool,0.03,ACS_B08301_5YR
Lafayette,2016,Residence,Drive Alone,0.651,ACS_B08301_5YR
Lafayette,2016,Residence,Other,0.008,ACS_B08301_5YR
Lafayette,2016,Residence,Transit,0.185,ACS_B08301_5YR
Lafayette,2016,Residence,Walk,0.023,ACS_B08301_5YR
Lafayette,2016,Residence,Work From Home,0.099,ACS_B08301_5YR
Larkspur,2016,Residence,Bicycle,0.01,ACS_B08301_5YR
Larkspur,2016,Residence,Carpool,0.072,ACS_B08301_5YR
Larkspur,2016,Residence,Drive Alone,0.655,ACS_B08301_5YR
Larkspur,2016,Residence,Other,0,ACS_B08301_5YR
Larkspur,2016,Residence,Transit,0.125,ACS_B08301_5YR
Larkspur,2016,Residence,Walk,0.03,ACS_B08301_5YR
Larkspur,2016,Residence,Work From Home,0.108,ACS_B08301_5YR
Livermore,2016,Residence,Bicycle,0.011,ACS_B08301_5YR
Livermore,2016,Residence,Carpool,0.073,ACS_B08301_5YR
Livermore,2016,Residence,Drive Alone,0.786,ACS_B08301_5YR
Livermore,2016,Residence,Other,0.011,ACS_B08301_5YR
Livermore,2016,Residence,Transit,0.043,ACS_B08301_5YR
Livermore,2016,Residence,Walk,0.012,ACS_B08301_5YR
Livermore,2016,Residence,Work From Home,0.063,ACS_B08301_5YR
Los Altos,2016,Residence,Bicycle,0.031,ACS_B08301_5YR
Los Altos,2016,Residence,Carpool,0.055,ACS_B08301_5YR
Los Altos,2016,Residence,Drive Alone,0.775,ACS_B08301_5YR
Los Altos,2016,Residence,Other,0.005,ACS_B08301_5YR
Los Altos,2016,Residence,Transit,0.025,ACS_B08301_5YR
Los Altos,2016,Residence,Walk,0.022,ACS_B08301_5YR
Los Altos,2016,Residence,Work From Home,0.086,ACS_B08301_5YR
Los Altos Hills,2016,Residence,Bicycle,0.027,ACS_B08301_5YR
Los Altos Hills,2016,Residence,Carpool,0.041,ACS_B08301_5YR
Los Altos Hills,2016,Residence,Drive Alone,0.773,ACS_B08301_5YR
Los Altos Hills,2016,Residence,Other,0.008,ACS_B08301_5YR
Los Altos Hills,2016,Residence,Transit,0.009,ACS_B08301_5YR
Los Altos Hills,2016,Residence,Walk,0.006,ACS_B08301_5YR
Los Altos Hills,2016,Residence,Work From Home,0.136,ACS_B08301_5YR
Los Gatos,2016,Residence,Bicycle,0.008,ACS_B08301_5YR
Los Gatos,2016,Residence,Carpool,0.053,ACS_B08301_5YR
Los Gatos,2016,Residence,Drive Alone,0.812,ACS_B08301_5YR
Los Gatos,2016,Residence,Other,0.015,ACS_B08301_5YR
Los Gatos,2016,Residence,Transit,0.01,ACS_B08301_5YR
Los Gatos,2016,Residence,Walk,0.009,ACS_B08301_5YR
Los Gatos,2016,Residence,Work From Home,0.093,ACS_B08301_5YR
Martinez,2016,Residence,Bicycle,0.004,ACS_B08301_5YR
Martinez,2016,Residence,Carpool,0.086,ACS_B08301_5YR
Martinez,2016,Residence,Drive Alone,0.743,ACS_B08301_5YR
Martinez,2016,Residence,Other,0.017,ACS_B08301_5YR
Martinez,2016,Residence,Transit,0.07,ACS_B08301_5YR
Martinez,2016,Residence,Walk,0.025,ACS_B08301_5YR
Martinez,2016,Residence,Work From Home,0.055,ACS_B08301_5YR
Menlo Park,2016,Residence,Bicycle,0.073,ACS_B08301_5YR
Menlo Park,2016,Residence,Carpool,0.056,ACS_B08301_5YR
Menlo Park,2016,Residence,Drive Alone,0.684,ACS_B08301_5YR
Menlo Park,2016,Residence,Other,0.02,ACS_B08301_5YR
Menlo Park,2016,Residence,Transit,0.045,ACS_B08301_5YR
Menlo Park,2016,Residence,Walk,0.027,ACS_B08301_5YR
Menlo Park,2016,Residence,Work From Home,0.095,ACS_B08301_5YR
Mill Valley,2016,Residence,Bicycle,0.038,ACS_B08301_5YR
Mill Valley,2016,Residence,Carpool,0.029,ACS_B08301_5YR
Mill Valley,2016,Residence,Drive Alone,0.659,ACS_B08301_5YR
Mill Valley,2016,Residence,Other,0.012,ACS_B08301_5YR
Mill Valley,2016,Residence,Transit,0.114,ACS_B08301_5YR
Mill Valley,2016,Residence,Walk,0.017,ACS_B08301_5YR
Mill Valley,2016,Residence,Work From Home,0.131,ACS_B08301_5YR
Millbrae,2016,Residence,Bicycle,0.011,ACS_B08301_5YR
Millbrae,2016,Residence,Carpool,0.077,ACS_B08301_5YR
Millbrae,2016,Residence,Drive Alone,0.695,ACS_B08301_5YR
Millbrae,2016,Residence,Other,0.015,ACS_B08301_5YR
Millbrae,2016,Residence,Transit,0.138,ACS_B08301_5YR
Millbrae,2016,Residence,Walk,0.02,ACS_B08301_5YR
Millbrae,2016,Residence,Work From Home,0.044,ACS_B08301_5YR
Milpitas,2016,Residence,Bicycle,0.004,ACS_B08301_5YR
Milpitas,2016,Residence,Carpool,0.125,ACS_B08301_5YR
Milpitas,2016,Residence,Drive Alone,0.786,ACS_B08301_5YR
Milpitas,2016,Residence,Other,0.012,ACS_B08301_5YR
Milpitas,2016,Residence,Transit,0.036,ACS_B08301_5YR
Milpitas,2016,Residence,Walk,0.007,ACS_B08301_5YR
Milpitas,2016,Residence,Work From Home,0.031,ACS_B08301_5YR
Monte Sereno,2016,Residence,Bicycle,0,ACS_B08301_5YR
Monte Sereno,2016,Residence,Carpool,0.035,ACS_B08301_5YR
Monte Sereno,2016,Residence,Drive Alone,0.832,ACS_B08301_5YR
Monte Sereno,2016,Residence,Other,0.004,ACS_B08301_5YR
Monte Sereno,2016,Residence,Transit,0,ACS_B08301_5YR
Monte Sereno,2016,Residence,Walk,0.004,ACS_B08301_5YR
Monte Sereno,2016,Residence,Work From Home,0.124,ACS_B08301_5YR
Moraga,2016,Residence,Bicycle,0.004,ACS_B08301_5YR
Moraga,2016,Residence,Carpool,0.067,ACS_B08301_5YR
Moraga,2016,Residence,Drive Alone,0.63,ACS_B08301_5YR
Moraga,2016,Residence,Other,0.01,ACS_B08301_5YR
Moraga,2016,Residence,Transit,0.142,ACS_B08301_5YR
Moraga,2016,Residence,Walk,0.05,ACS_B08301_5YR
Moraga,2016,Residence,Work From Home,0.095,ACS_B08301_5YR
Morgan Hill,2016,Residence,Bicycle,0.006,ACS_B08301_5YR
Morgan Hill,2016,Residence,Carpool,0.1,ACS_B08301_5YR
Morgan Hill,2016,Residence,Drive Alone,0.774,ACS_B08301_5YR
Morgan Hill,2016,Residence,Other,0.013,ACS_B08301_5YR
Morgan Hill,2016,Residence,Transit,0.035,ACS_B08301_5YR
Morgan Hill,2016,Residence,Walk,0.015,ACS_B08301_5YR
Morgan Hill,2016,Residence,Work From Home,0.057,ACS_B08301_5YR
Mountain View,2016,Residence,Bicycle,0.061,ACS_B08301_5YR
Mountain View,2016,Residence,Carpool,0.077,ACS_B08301_5YR
Mountain View,2016,Residence,Drive Alone,0.712,ACS_B08301_5YR
Mountain View,2016,Residence,Other,0.018,ACS_B08301_5YR
Mountain View,2016,Residence,Transit,0.067,ACS_B08301_5YR
Mountain View,2016,Residence,Walk,0.025,ACS_B08301_5YR
Mountain View,2016,Residence,Work From Home,0.041,ACS_B08301_5YR
Napa,2016,Residence,Bicycle,0.008,ACS_B08301_5YR
Napa,2016,Residence,Carpool,0.123,ACS_B08301_5YR
Napa,2016,Residence,Drive Alone,0.766,ACS_B08301_5YR
Napa,2016,Residence,Other,0.007,ACS_B08301_5YR
Napa,2016,Residence,Transit,0.018,ACS_B08301_5YR
Napa,2016,Residence,Walk,0.029,ACS_B08301_5YR
Napa,2016,Residence,Work From Home,0.048,ACS_B08301_5YR
Newark,2016,Residence,Bicycle,0.004,ACS_B08301_5YR
Newark,2016,Residence,Carpool,0.131,ACS_B08301_5YR
Newark,2016,Residence,Drive Alone,0.752,ACS_B08301_5YR
Newark,2016,Residence,Other,0.007,ACS_B08301_5YR
Newark,2016,Residence,Transit,0.048,ACS_B08301_5YR
Newark,2016,Residence,Walk,0.013,ACS_B08301_5YR
Newark,2016,Residence,Work From Home,0.044,ACS_B08301_5YR
Novato,2016,Residence,Bicycle,0.006,ACS_B08301_5YR
Novato,2016,Residence,Carpool,0.111,ACS_B08301_5YR
Novato,2016,Residence,Drive Alone,0.727,ACS_B08301_5YR
Novato,2016,Residence,Other,0.004,ACS_B08301_5YR
Novato,2016,Residence,Transit,0.069,ACS_B08301_5YR
Novato,2016,Residence,Walk,0.021,ACS_B08301_5YR
Novato,2016,Residence,Work From Home,0.063,ACS_B08301_5YR
Oakland,2016,Residence,Bicycle,0.031,ACS_B08301_5YR
Oakland,2016,Residence,Carpool,0.116,ACS_B08301_5YR
Oakland,2016,Residence,Drive Alone,0.521,ACS_B08301_5YR
Oakland,2016,Residence,Other,0.02,ACS_B08301_5YR
Oakland,2016,Residence,Transit,0.208,ACS_B08301_5YR
Oakland,2016,Residence,Walk,0.04,ACS_B08301_5YR
Oakland,2016,Residence,Work From Home,0.063,ACS_B08301_5YR
Oakley,2016,Residence,Bicycle,0.004,ACS_B08301_5YR
Oakley,2016,Residence,Carpool,0.126,ACS_B08301_5YR
Oakley,2016,Residence,Drive Alone,0.765,ACS_B08301_5YR
Oakley,2016,Residence,Other,0.023,ACS_B08301_5YR
Oakley,2016,Residence,Transit,0.027,ACS_B08301_5YR
Oakley,2016,Residence,Walk,0.009,ACS_B08301_5YR
Oakley,2016,Residence,Work From Home,0.047,ACS_B08301_5YR
Orinda,2016,Residence,Bicycle,0.003,ACS_B08301_5YR
Orinda,2016,Residence,Carpool,0.056,ACS_B08301_5YR
Orinda,2016,Residence,Drive Alone,0.615,ACS_B08301_5YR
Orinda,2016,Residence,Other,0.005,ACS_B08301_5YR
Orinda,2016,Residence,Transit,0.184,ACS_B08301_5YR
Orinda,2016,Residence,Walk,0.012,ACS_B08301_5YR
Orinda,2016,Residence,Work From Home,0.125,ACS_B08301_5YR
Pacifica,2016,Residence,Bicycle,0.003,ACS_B08301_5YR
Pacifica,2016,Residence,Carpool,0.106,ACS_B08301_5YR
Pacifica,2016,Residence,Drive Alone,0.725,ACS_B08301_5YR
Pacifica,2016,Residence,Other,0.014,ACS_B08301_5YR
Pacifica,2016,Residence,Transit,0.087,ACS_B08301_5YR
Pacifica,2016,Residence,Walk,0.015,ACS_B08301_5YR
Pacifica,2016,Residence,Work From Home,0.05,ACS_B08301_5YR
Palo Alto,2016,Residence,Bicycle,0.088,ACS_B08301_5YR
Palo Alto,2016,Residence,Carpool,0.066,ACS_B08301_5YR
Palo Alto,2016,Residence,Drive Alone,0.652,ACS_B08301_5YR
Palo Alto,2016,Residence,Other,0.012,ACS_B08301_5YR
Palo Alto,2016,Residence,Transit,0.053,ACS_B08301_5YR
Palo Alto,2016,Residence,Walk,0.05,ACS_B08301_5YR
Palo Alto,2016,Residence,Work From Home,0.078,ACS_B08301_5YR
Petaluma,2016,Residence,Bicycle,0.006,ACS_B08301_5YR
Petaluma,2016,Residence,Carpool,0.117,ACS_B08301_5YR
Petaluma,2016,Residence,Drive Alone,0.742,ACS_B08301_5YR
Petaluma,2016,Residence,Other,0.01,ACS_B08301_5YR
Petaluma,2016,Residence,Transit,0.027,ACS_B08301_5YR
Petaluma,2016,Residence,Walk,0.023,ACS_B08301_5YR
Petaluma,2016,Residence,Work From Home,0.075,ACS_B08301_5YR
Piedmont,2016,Residence,Bicycle,0.014,ACS_B08301_5YR
Piedmont,2016,Residence,Carpool,0.124,ACS_B08301_5YR
Piedmont,2016,Residence,Drive Alone,0.58,ACS_B08301_5YR
Piedmont,2016,Residence,Other,0.029,ACS_B08301_5YR
Piedmont,2016,Residence,Transit,0.151,ACS_B08301_5YR
Piedmont,2016,Residence,Walk,0.012,ACS_B08301_5YR
Piedmont,2016,Residence,Work From Home,0.09,ACS_B08301_5YR
Pinole,2016,Residence,Bicycle,0.003,ACS_B08301_5YR
Pinole,2016,Residence,Carpool,0.148,ACS_B08301_5YR
Pinole,2016,Residence,Drive Alone,0.673,ACS_B08301_5YR
Pinole,2016,Residence,Other,0.018,ACS_B08301_5YR
Pinole,2016,Residence,Transit,0.084,ACS_B08301_5YR
Pinole,2016,Residence,Walk,0.017,ACS_B08301_5YR
Pinole,2016,Residence,Work From Home,0.058,ACS_B08301_5YR
Pittsburg,2016,Residence,Bicycle,0.001,ACS_B08301_5YR
Pittsburg,2016,Residence,Carpool,0.171,ACS_B08301_5YR
Pittsburg,2016,Residence,Drive Alone,0.659,ACS_B08301_5YR
Pittsburg,2016,Residence,Other,0.019,ACS_B08301_5YR
Pittsburg,2016,Residence,Transit,0.109,ACS_B08301_5YR
Pittsburg,2016,Residence,Walk,0.014,ACS_B08301_5YR
Pittsburg,2016,Residence,Work From Home,0.028,ACS_B08301_5YR
Pleasant Hill,2016,Residence,Bicycle,0.007,ACS_B08301_5YR
Pleasant Hill,2016,Residence,Carpool,0.079,ACS_B08301_5YR
Pleasant Hill,2016,Residence,Drive Alone,0.678,ACS_B08301_5YR
Pleasant Hill,2016,Residence,Other,0.007,ACS_B08301_5YR
Pleasant Hill,2016,Residence,Transit,0.139,ACS_B08301_5YR
Pleasant Hill,2016,Residence,Walk,0.012,ACS_B08301_5YR
Pleasant Hill,2016,Residence,Work From Home,0.077,ACS_B08301_5YR
Pleasanton,2016,Residence,Bicycle,0.011,ACS_B08301_5YR
Pleasanton,2016,Residence,Carpool,0.073,ACS_B08301_5YR
Pleasanton,2016,Residence,Drive Alone,0.728,ACS_B08301_5YR
Pleasanton,2016,Residence,Other,0.007,ACS_B08301_5YR
Pleasanton,2016,Residence,Transit,0.085,ACS_B08301_5YR
Pleasanton,2016,Residence,Walk,0.021,ACS_B08301_5YR
Pleasanton,2016,Residence,Work From Home,0.075,ACS_B08301_5YR
Portola Valley,2016,Residence,Bicycle,0.009,ACS_B08301_5YR
Portola Valley,2016,Residence,Carpool,0.037,ACS_B08301_5YR
Portola Valley,2016,Residence,Drive Alone,0.749,ACS_B08301_5YR
Portola Valley,2016,Residence,Other,0.029,ACS_B08301_5YR
Portola Valley,2016,Residence,Transit,0.009,ACS_B08301_5YR
Portola Valley,2016,Residence,Walk,0.009,ACS_B08301_5YR
Portola Valley,2016,Residence,Work From Home,0.159,ACS_B08301_5YR
Redwood City,2016,Residence,Bicycle,0.022,ACS_B08301_5YR
Redwood City,2016,Residence,Carpool,0.098,ACS_B08301_5YR
Redwood City,2016,Residence,Drive Alone,0.722,ACS_B08301_5YR
Redwood City,2016,Residence,Other,0.014,ACS_B08301_5YR
Redwood City,2016,Residence,Transit,0.056,ACS_B08301_5YR
Redwood City,2016,Residence,Walk,0.032,ACS_B08301_5YR
Redwood City,2016,Residence,Work From Home,0.056,ACS_B08301_5YR
Richmond,2016,Residence,Bicycle,0.008,ACS_B08301_5YR
Richmond,2016,Residence,Carpool,0.186,ACS_B08301_5YR
Richmond,2016,Residence,Drive Alone,0.593,ACS_B08301_5YR
Richmond,2016,Residence,Other,0.015,ACS_B08301_5YR
Richmond,2016,Residence,Transit,0.142,ACS_B08301_5YR
Richmond,2016,Residence,Walk,0.02,ACS_B08301_5YR
Richmond,2016,Residence,Work From Home,0.036,ACS_B08301_5YR
Rio Vista,2016,Residence,Bicycle,0.01,ACS_B08301_5YR
Rio Vista,2016,Residence,Carpool,0.11,ACS_B08301_5YR
Rio Vista,2016,Residence,Drive Alone,0.717,ACS_B08301_5YR
Rio Vista,2016,Residence,Other,0.024,ACS_B08301_5YR
Rio Vista,2016,Residence,Transit,0.053,ACS_B08301_5YR
Rio Vista,2016,Residence,Walk,0.028,ACS_B08301_5YR
Rio Vista,2016,Residence,Work From Home,0.059,ACS_B08301_5YR
Rohnert Park,2016,Residence,Bicycle,0.01,ACS_B08301_5YR
Rohnert Park,2016,Residence,Carpool,0.106,ACS_B08301_5YR
Rohnert Park,2016,Residence,Drive Alone,0.805,ACS_B08301_5YR
Rohnert Park,2016,Residence,Other,0.013,ACS_B08301_5YR
Rohnert Park,2016,Residence,Transit,0.018,ACS_B08301_5YR
Rohnert Park,2016,Residence,Walk,0.014,ACS_B08301_5YR
Rohnert Park,2016,Residence,Work From Home,0.034,ACS_B08301_5YR
